quarter,leader,follower,leader_pc,follower_pc,gap_days,same_sector,same_industry,leader_direction
2025Q2,RTX,JPM,-0.63,-5.45,5,False,False,down
2025Q2,TMO,JPM,-3.91,-5.45,9,False,False,down
2025Q2,JPM,TSLA,-5.45,-1.53,12,False,False,down
2025Q2,JPM,UAL,-5.45,4.25,4,False,False,down
2025Q2,UBER,JPM,-6.84,-5.45,6,False,False,down
2025Q2,JPM,UNH,-5.45,-2.61,8,False,False,down
2025Q2,JPM,V,-5.45,-1.31,10,True,False,down
2025Q2,JPM,WFC,-5.45,0.85,6,True,True,down
2025Q2,MA,LLY,-2.3,0.13,7,False,False,down
2025Q2,META,LLY,3.54,0.13,6,False,False,up
2025Q2,MRK,LLY,2.1,0.13,11,True,True,up
2025Q2,MS,LLY,-0.25,0.13,9,False,False,down
2025Q2,LLY,MSFT,0.13,1.31,4,False,False,up
2025Q2,LLY,NOW,0.13,-4.47,7,False,False,up
2025Q2,LLY,NVDA,0.13,2.85,8,False,False,up
2025Q2,PANW,LLY,-4.36,0.13,7,False,False,down
2025Q2,PEP,LLY,1.62,0.13,12,False,False,up
2025Q2,LLY,PG,0.13,-0.84,4,False,False,up
2025Q2,RTX,LLY,-0.63,0.13,7,False,False,down
2025Q2,TMO,LLY,-3.91,0.13,11,True,False,down
2025Q2,LLY,TSLA,0.13,-1.53,10,False,False,up
2025Q2,LLY,UAL,0.13,4.25,2,False,False,up
2025Q2,UBER,LLY,-6.84,0.13,8,False,False,down
2025Q2,LLY,UNH,0.13,-2.61,6,True,False,up
2025Q2,LLY,V,0.13,-1.31,8,False,False,up
2025Q2,LLY,WFC,0.13,0.85,4,False,False,up
2025Q2,MA,META,-2.3,3.54,1,False,False,down
2025Q2,MRK,MA,2.1,-2.3,4,False,False,up
2025Q2,MS,MA,-0.25,-2.3,2,True,False,down
2025Q2,MA,MSFT,-2.3,1.31,11,False,False,down
2025Q2,MA,NOW,-2.3,-4.47,14,False,False,down
2025Q2,MA,NVDA,-2.3,2.85,15,False,False,down
2025Q2,MA,PANW,-2.3,-4.36,0,False,False,down
2025Q2,PEP,MA,1.62,-2.3,5,False,False,up
2025Q2,MA,PG,-2.3,-0.84,11,False,False,down
2025Q2,MA,RTX,-2.3,-0.63,0,False,False,down
2025Q2,TMO,MA,-3.91,-2.3,4,False,False,down
2025Q2,MA,TSLA,-2.3,-1.53,17,False,False,down
2025Q2,MA,UAL,-2.3,4.25,9,False,False,down
2025Q2,UBER,MA,-6.84,-2.3,1,False,False,down
2025Q2,MA,UNH,-2.3,-2.61,13,False,False,down
2025Q2,MA,V,-2.3,-1.31,15,True,True,down
2025Q2,MA,WFC,-2.3,0.85,11,True,False,down
2025Q2,MRK,META,2.1,3.54,5,False,False,up
2025Q2,MS,META,-0.25,3.54,3,False,False,down
2025Q2,META,MSFT,3.54,1.31,10,True,True,up
2025Q2,META,NOW,3.54,-4.47,13,True,True,up
2025Q2,META,NVDA,3.54,2.85,14,True,False,up
2025Q2,PANW,META,-4.36,3.54,1,True,True,down
2025Q2,PEP,META,1.62,3.54,6,False,False,up
2025Q2,META,PG,3.54,-0.84,10,False,False,up
2025Q2,RTX,META,-0.63,3.54,1,False,False,down
2025Q2,TMO,META,-3.91,3.54,5,False,False,down
2025Q2,META,TSLA,3.54,-1.53,16,False,False,up
2025Q2,META,UAL,3.54,4.25,8,False,False,up
2025Q2,UBER,META,-6.84,3.54,2,True,True,down
2025Q2,META,UNH,3.54,-2.61,12,False,False,up
2025Q2,META,V,3.54,-1.31,14,False,False,up
2025Q2,META,WFC,3.54,0.85,10,False,False,up
2025Q2,MRK,MS,2.1,-0.25,2,False,False,up
2025Q2,MRK,MSFT,2.1,1.31,15,False,False,up
2025Q2,MRK,NOW,2.1,-4.47,18,False,False,up
2025Q2,MRK,NVDA,2.1,2.85,19,False,False,up
2025Q2,MRK,PANW,2.1,-4.36,4,False,False,up
2025Q2,PEP,MRK,1.62,2.1,1,False,False,up
2025Q2,MRK,PG,2.1,-0.84,15,False,False,up
2025Q2,MRK,RTX,2.1,-0.63,4,False,False,up
2025Q2,MRK,TMO,2.1,-3.91,0,True,False,up
2025Q2,MRK,TSLA,2.1,-1.53,21,False,False,up
2025Q2,MRK,UAL,2.1,4.25,13,False,False,up
2025Q2,MRK,UBER,2.1,-6.84,3,False,False,up
2025Q2,MRK,UNH,2.1,-2.61,17,True,False,up
2025Q2,MRK,V,2.1,-1.31,19,False,False,up
2025Q2,MRK,WFC,2.1,0.85,15,False,False,up
2025Q2,MS,MSFT,-0.25,1.31,13,False,False,down
2025Q2,MS,NOW,-0.25,-4.47,16,False,False,down
2025Q2,MS,NVDA,-0.25,2.85,17,False,False,down
2025Q2,MS,PANW,-0.25,-4.36,2,False,False,down
2025Q2,PEP,MS,1.62,-0.25,3,False,False,up
2025Q2,MS,PG,-0.25,-0.84,13,False,False,down
2025Q2,MS,RTX,-0.25,-0.63,2,False,False,down
2025Q2,TMO,MS,-3.91,-0.25,2,False,False,down
2025Q2,MS,TSLA,-0.25,-1.53,19,False,False,down
2025Q2,MS,UAL,-0.25,4.25,11,False,False,down
2025Q2,MS,UBER,-0.25,-6.84,1,False,False,down
2025Q2,MS,UNH,-0.25,-2.61,15,False,False,down
2025Q2,MS,V,-0.25,-1.31,17,True,False,down
2025Q2,MS,WFC,-0.25,0.85,13,True,True,down
2025Q2,MSFT,NOW,1.31,-4.47,3,True,True,up
2025Q2,MSFT,NVDA,1.31,2.85,4,True,False,up
2025Q2,PANW,MSFT,-4.36,1.31,11,True,True,down
2025Q2,PEP,MSFT,1.62,1.31,16,False,False,up
2025Q2,MSFT,PG,1.31,-0.84,0,False,False,up
2025Q2,RTX,MSFT,-0.63,1.31,11,False,False,down
2025Q2,TMO,MSFT,-3.91,1.31,15,False,False,down
2025Q2,MSFT,TSLA,1.31,-1.53,6,False,False,up
2025Q2,UAL,MSFT,4.25,1.31,2,False,False,up
2025Q2,UBER,MSFT,-6.84,1.31,12,True,True,down
2025Q2,MSFT,UNH,1.31,-2.61,2,False,False,up
2025Q2,MSFT,V,1.31,-1.31,4,False,False,up
2025Q2,MSFT,WFC,1.31,0.85,0,False,False,up
2025Q2,NOW,NVDA,-4.47,2.85,1,True,False,down
2025Q2,PANW,NOW,-4.36,-4.47,14,True,True,down
2025Q2,PEP,NOW,1.62,-4.47,19,False,False,up
2025Q2,PG,NOW,-0.84,-4.47,3,False,False,down
2025Q2,RTX,NOW,-0.63,-4.47,14,False,False,down
2025Q2,TMO,NOW,-3.91,-4.47,18,False,False,down
2025Q2,NOW,TSLA,-4.47,-1.53,3,False,False,down
2025Q2,UAL,NOW,4.25,-4.47,5,False,False,up
2025Q2,UBER,NOW,-6.84,-4.47,15,True,True,down
2025Q2,UNH,NOW,-2.61,-4.47,1,False,False,down
2025Q2,NOW,V,-4.47,-1.31,1,False,False,down
2025Q2,WFC,NOW,0.85,-4.47,3,False,False,up
2025Q2,PANW,NVDA,-4.36,2.85,15,True,False,down
2025Q2,PEP,NVDA,1.62,2.85,20,False,False,up
2025Q2,PG,NVDA,-0.84,2.85,4,False,False,down
2025Q2,RTX,NVDA,-0.63,2.85,15,False,False,down
2025Q2,TMO,NVDA,-3.91,2.85,19,False,False,down
2025Q2,NVDA,TSLA,2.85,-1.53,2,False,False,up
2025Q2,UAL,NVDA,4.25,2.85,6,False,False,up
2025Q2,UBER,NVDA,-6.84,2.85,16,True,False,down
2025Q2,UNH,NVDA,-2.61,2.85,2,False,False,down
2025Q2,NVDA,V,2.85,-1.31,0,False,False,up
2025Q2,WFC,NVDA,0.85,2.85,4,False,False,up
2025Q2,PEP,PANW,1.62,-4.36,5,False,False,up
2025Q2,PANW,PG,-4.36,-0.84,11,False,False,down
2025Q2,PANW,RTX,-4.36,-0.63,0,False,False,down
2025Q2,TMO,PANW,-3.91,-4.36,4,False,False,down
2025Q2,PANW,TSLA,-4.36,-1.53,17,False,False,down
2025Q2,PANW,UAL,-4.36,4.25,9,False,False,down
2025Q2,UBER,PANW,-6.84,-4.36,1,True,True,down
2025Q2,PANW,UNH,-4.36,-2.61,13,False,False,down
2025Q2,PANW,V,-4.36,-1.31,15,False,False,down
2025Q2,PANW,WFC,-4.36,0.85,11,False,False,down
2025Q2,PEP,PG,1.62,-0.84,16,True,True,up
2025Q2,PEP,RTX,1.62,-0.63,5,False,False,up
2025Q2,PEP,TMO,1.62,-3.91,1,False,False,up
2025Q2,PEP,TSLA,1.62,-1.53,22,True,False,up
2025Q2,PEP,UAL,1.62,4.25,14,False,False,up
2025Q2,PEP,UBER,1.62,-6.84,4,False,False,up
2025Q2,PEP,UNH,1.62,-2.61,18,False,False,up
2025Q2,PEP,V,1.62,-1.31,20,False,False,up
2025Q2,PEP,WFC,1.62,0.85,16,False,False,up
2025Q2,RTX,PG,-0.63,-0.84,11,False,False,down
2025Q2,TMO,PG,-3.91,-0.84,15,False,False,down
2025Q2,PG,TSLA,-0.84,-1.53,6,True,False,down
2025Q2,UAL,PG,4.25,-0.84,2,False,False,up
2025Q2,UBER,PG,-6.84,-0.84,12,False,False,down
2025Q2,PG,UNH,-0.84,-2.61,2,False,False,down
2025Q2,PG,V,-0.84,-1.31,4,False,False,down
2025Q2,PG,WFC,-0.84,0.85,0,False,False,down
2025Q2,TMO,RTX,-3.91,-0.63,4,False,False,down
2025Q2,RTX,TSLA,-0.63,-1.53,17,False,False,down
2025Q2,RTX,UAL,-0.63,4.25,9,True,False,down
2025Q2,UBER,RTX,-6.84,-0.63,1,False,False,down
2025Q2,RTX,UNH,-0.63,-2.61,13,False,False,down
2025Q2,RTX,V,-0.63,-1.31,15,False,False,down
2025Q2,RTX,WFC,-0.63,0.85,11,False,False,down
2025Q2,TMO,TSLA,-3.91,-1.53,21,False,False,down
2025Q2,TMO,UAL,-3.91,4.25,13,False,False,down
2025Q2,TMO,UBER,-3.91,-6.84,3,False,False,down
2025Q2,TMO,UNH,-3.91,-2.61,17,True,True,down
2025Q2,TMO,V,-3.91,-1.31,19,False,False,down
2025Q2,TMO,WFC,-3.91,0.85,15,False,False,down
2025Q2,UAL,TSLA,4.25,-1.53,8,False,False,up
2025Q2,UBER,TSLA,-6.84,-1.53,18,False,False,down
2025Q2,UNH,TSLA,-2.61,-1.53,4,False,False,down
2025Q2,V,TSLA,-1.31,-1.53,2,False,False,down
2025Q2,WFC,TSLA,0.85,-1.53,6,False,False,up
2025Q2,UBER,UAL,-6.84,4.25,10,False,False,down
2025Q2,UAL,UNH,4.25,-2.61,4,False,False,up
2025Q2,UAL,V,4.25,-1.31,6,False,False,up
2025Q2,UAL,WFC,4.25,0.85,2,False,False,up
2025Q2,UBER,UNH,-6.84,-2.61,14,False,False,down
2025Q2,UBER,V,-6.84,-1.31,16,False,False,down
2025Q2,UBER,WFC,-6.84,0.85,12,False,False,down
2025Q2,UNH,V,-2.61,-1.31,2,False,False,down
2025Q2,WFC,UNH,0.85,-2.61,2,False,False,up
2025Q2,WFC,V,0.85,-1.31,4,True,False,up
2025Q3,AAPL,ABBV,2.15,6.14,11,False,False,up
2025Q3,AAPL,ADBE,2.15,1.19,1,True,False,up
2025Q3,AMD,AAPL,-4.55,2.15,1,True,False,down
2025Q3,AAPL,AMZN,2.15,2.19,11,False,False,up
2025Q3,AAPL,AVGO,2.15,1.47,11,True,False,up
2025Q3,AAPL,AXP,2.15,-2.16,4,False,False,up
2025Q3,AAPL,BA,2.15,-0.05,5,False,False,up
2025Q3,AAPL,BLK,2.15,-0.29,10,False,False,up
2025Q3,AAPL,C,2.15,4.56,2,False,False,up
2025Q3,AAPL,CAT,2.15,-0.3,9,False,False,up
2025Q3,AAPL,COST,2.15,-3.74,3,False,False,up
2025Q3,AAPL,CRM,2.15,-0.32,10,True,False,up
2025Q3,AAPL,DAL,2.15,-2.01,10,False,False,up
2025Q3,AAPL,GOOGL,2.15,-4.52,13,True,False,up
2025Q3,GS,AAPL,0.83,2.15,3,False,False,up
2025Q3,HD,AAPL,-2.72,2.15,2,False,False,down
2025Q3,INTC,AAPL,-2.09,2.15,7,True,False,down
2025Q3,AAPL,ISRG,2.15,-2.35,10,False,False,up
2025Q3,JNJ,AAPL,6.66,2.15,8,False,False,up
2025Q3,JPM,AAPL,-1.9,2.15,4,False,False,down
2025Q3,LLY,AAPL,-3.43,2.15,6,False,False,down
2025Q3,AAPL,MA,2.15,0.25,9,False,False,up
2025Q3,AAPL,META,2.15,2.62,12,True,False,up
2025Q3,MRK,AAPL,-6.43,2.15,1,False,False,down
2025Q3,MS,AAPL,-0.21,2.15,2,False,False,down
2025Q3,AAPL,MSFT,2.15,-1.13,13,True,False,up
2025Q3,AAPL,NOW,2.15,-3.56,9,True,False,up
2025Q3,AAPL,NVDA,2.15,-1.22,10,True,False,up
2025Q3,PANW,AAPL,4.39,2.15,4,True,False,up
2025Q3,PEP,AAPL,2.77,2.15,5,False,False,up
2025Q3,AAPL,PG,2.15,1.38,8,False,False,up
2025Q3,AAPL,RTX,2.15,3.21,13,False,False,up
2025Q3,AAPL,TMO,2.15,-2.02,2,False,False,up
2025Q3,TSLA,AAPL,5.47,2.15,4,False,False,up
2025Q3,UAL,AAPL,-1.96,2.15,9,False,False,down
2025Q3,UBER,AAPL,-1.75,2.15,4,True,False,down
2025Q3,UNH,AAPL,-4.36,2.15,5,False,False,down
2025Q3,AAPL,V,2.15,-3.5,0,False,False,up
2025Q3,AAPL,WFC,2.15,-1.67,7,False,False,up
2025Q3,ADBE,ABBV,1.19,6.14,10,False,False,up
2025Q3,AMD,ABBV,-4.55,6.14,12,False,False,down
2025Q3,ABBV,AMZN,6.14,2.19,0,False,False,up
2025Q3,ABBV,AVGO,6.14,1.47,0,False,False,up
2025Q3,AXP,ABBV,-2.16,6.14,7,False,False,down
2025Q3,BA,ABBV,-0.05,6.14,6,False,False,down
2025Q3,BLK,ABBV,-0.29,6.14,1,False,False,down
2025Q3,C,ABBV,4.56,6.14,9,False,False,up
2025Q3,CAT,ABBV,-0.3,6.14,2,False,False,down
2025Q3,COST,ABBV,-3.74,6.14,8,False,False,down
2025Q3,CRM,ABBV,-0.32,6.14,1,False,False,down
2025Q3,DAL,ABBV,-2.01,6.14,1,False,False,down
2025Q3,ABBV,GOOGL,6.14,-4.52,2,False,False,up
2025Q3,GS,ABBV,0.83,6.14,14,False,False,up
2025Q3,HD,ABBV,-2.72,6.14,13,False,False,down
2025Q3,INTC,ABBV,-2.09,6.14,18,False,False,down
2025Q3,ISRG,ABBV,-2.35,6.14,1,True,False,down
2025Q3,JNJ,ABBV,6.66,6.14,19,True,False,up
2025Q3,JPM,ABBV,-1.9,6.14,15,False,False,down
2025Q3,LLY,ABBV,-3.43,6.14,17,True,False,down
2025Q3,MA,ABBV,0.25,6.14,2,False,False,up
2025Q3,ABBV,META,6.14,2.62,1,False,False,up
2025Q3,MRK,ABBV,-6.43,6.14,12,True,False,down
2025Q3,MS,ABBV,-0.21,6.14,13,False,False,down
2025Q3,ABBV,MSFT,6.14,-1.13,2,False,False,up
2025Q3,NOW,ABBV,-3.56,6.14,2,False,False,down
2025Q3,NVDA,ABBV,-1.22,6.14,1,False,False,down
2025Q3,PANW,ABBV,4.39,6.14,15,False,False,up
2025Q3,PEP,ABBV,2.77,6.14,16,False,False,up
2025Q3,PG,ABBV,1.38,6.14,3,False,False,up
2025Q3,ABBV,RTX,6.14,3.21,2,False,False,up
2025Q3,TMO,ABBV,-2.02,6.14,9,True,False,down
2025Q3,TSLA,ABBV,5.47,6.14,15,False,False,up
2025Q3,UAL,ABBV,-1.96,6.14,20,False,False,down
2025Q3,UBER,ABBV,-1.75,6.14,15,False,False,down
2025Q3,UNH,ABBV,-4.36,6.14,16,True,False,down
2025Q3,V,ABBV,-3.5,6.14,11,False,False,down
2025Q3,WFC,ABBV,-1.67,6.14,4,False,False,down
2025Q3,AMD,ADBE,-4.55,1.19,2,True,False,down
2025Q3,ADBE,AMZN,1.19,2.19,10,False,False,up
2025Q3,ADBE,AVGO,1.19,1.47,10,True,False,up
2025Q3,ADBE,AXP,1.19,-2.16,3,False,False,up
2025Q3,ADBE,BA,1.19,-0.05,4,False,False,up
2025Q3,ADBE,BLK,1.19,-0.29,9,False,False,up
2025Q3,ADBE,C,1.19,4.56,1,False,False,up
2025Q3,ADBE,CAT,1.19,-0.3,8,False,False,up
2025Q3,ADBE,COST,1.19,-3.74,2,False,False,up
2025Q3,ADBE,CRM,1.19,-0.32,9,True,True,up
2025Q3,ADBE,DAL,1.19,-2.01,9,False,False,up
2025Q3,ADBE,GOOGL,1.19,-4.52,12,True,True,up
2025Q3,GS,ADBE,0.83,1.19,4,False,False,up
2025Q3,HD,ADBE,-2.72,1.19,3,False,False,down
2025Q3,INTC,ADBE,-2.09,1.19,8,True,False,down
2025Q3,ADBE,ISRG,1.19,-2.35,9,False,False,up
2025Q3,JNJ,ADBE,6.66,1.19,9,False,False,up
2025Q3,JPM,ADBE,-1.9,1.19,5,False,False,down
2025Q3,LLY,ADBE,-3.43,1.19,7,False,False,down
2025Q3,ADBE,MA,1.19,0.25,8,False,False,up
2025Q3,ADBE,META,1.19,2.62,11,True,True,up
2025Q3,MRK,ADBE,-6.43,1.19,2,False,False,down
2025Q3,MS,ADBE,-0.21,1.19,3,False,False,down
2025Q3,ADBE,MSFT,1.19,-1.13,12,True,True,up
2025Q3,ADBE,NOW,1.19,-3.56,8,True,True,up
2025Q3,ADBE,NVDA,1.19,-1.22,9,True,False,up
2025Q3,PANW,ADBE,4.39,1.19,5,True,True,up
2025Q3,PEP,ADBE,2.77,1.19,6,False,False,up
2025Q3,ADBE,PG,1.19,1.38,7,False,False,up
2025Q3,ADBE,RTX,1.19,3.21,12,False,False,up
2025Q3,ADBE,TMO,1.19,-2.02,1,False,False,up
2025Q3,TSLA,ADBE,5.47,1.19,5,False,False,up
2025Q3,UAL,ADBE,-1.96,1.19,10,False,False,down
2025Q3,UBER,ADBE,-1.75,1.19,5,True,True,down
2025Q3,UNH,ADBE,-4.36,1.19,6,False,False,down
2025Q3,V,ADBE,-3.5,1.19,1,False,False,down
2025Q3,ADBE,WFC,1.19,-1.67,6,False,False,up
2025Q3,AMD,AMZN,-4.55,2.19,12,False,False,down
2025Q3,AMD,AVGO,-4.55,1.47,12,True,True,down
2025Q3,AMD,AXP,-4.55,-2.16,5,False,False,down
2025Q3,AMD,BA,-4.55,-0.05,6,False,False,down
2025Q3,AMD,BLK,-4.55,-0.29,11,False,False,down
2025Q3,AMD,C,-4.55,4.56,3,False,False,down
2025Q3,AMD,CAT,-4.55,-0.3,10,False,False,down
2025Q3,AMD,COST,-4.55,-3.74,4,False,False,down
2025Q3,AMD,CRM,-4.55,-0.32,11,True,False,down
2025Q3,AMD,DAL,-4.55,-2.01,11,False,False,down
2025Q3,AMD,GOOGL,-4.55,-4.52,14,True,False,down
2025Q3,GS,AMD,0.83,-4.55,2,False,False,up
2025Q3,HD,AMD,-2.72,-4.55,1,False,False,down
2025Q3,INTC,AMD,-2.09,-4.55,6,True,True,down
2025Q3,AMD,ISRG,-4.55,-2.35,11,False,False,down
2025Q3,JNJ,AMD,6.66,-4.55,7,False,False,up
2025Q3,JPM,AMD,-1.9,-4.55,3,False,False,down
2025Q3,LLY,AMD,-3.43,-4.55,5,False,False,down
2025Q3,AMD,MA,-4.55,0.25,10,False,False,down
2025Q3,AMD,META,-4.55,2.62,13,True,False,down
2025Q3,AMD,MRK,-4.55,-6.43,0,False,False,down
2025Q3,MS,AMD,-0.21,-4.55,1,False,False,down
2025Q3,AMD,MSFT,-4.55,-1.13,14,True,False,down
2025Q3,AMD,NOW,-4.55,-3.56,10,True,False,down
2025Q3,AMD,NVDA,-4.55,-1.22,11,True,True,down
2025Q3,PANW,AMD,4.39,-4.55,3,True,False,up
2025Q3,PEP,AMD,2.77,-4.55,4,False,False,up
2025Q3,AMD,PG,-4.55,1.38,9,False,False,down
2025Q3,AMD,RTX,-4.55,3.21,14,False,False,down
2025Q3,AMD,TMO,-4.55,-2.02,3,False,False,down
2025Q3,TSLA,AMD,5.47,-4.55,3,False,False,up
2025Q3,UAL,AMD,-1.96,-4.55,8,False,False,down
2025Q3,UBER,AMD,-1.75,-4.55,3,True,False,down
2025Q3,UNH,AMD,-4.36,-4.55,4,False,False,down
2025Q3,AMD,V,-4.55,-3.5,1,False,False,down
2025Q3,AMD,WFC,-4.55,-1.67,8,False,False,down
2025Q3,AMZN,AVGO,2.19,1.47,0,False,False,up
2025Q3,AXP,AMZN,-2.16,2.19,7,False,False,down
2025Q3,BA,AMZN,-0.05,2.19,6,False,False,down
2025Q3,BLK,AMZN,-0.29,2.19,1,False,False,down
2025Q3,C,AMZN,4.56,2.19,9,False,False,up
2025Q3,CAT,AMZN,-0.3,2.19,2,False,False,down
2025Q3,COST,AMZN,-3.74,2.19,8,True,True,down
2025Q3,CRM,AMZN,-0.32,2.19,1,False,False,down
2025Q3,DAL,AMZN,-2.01,2.19,1,False,False,down
2025Q3,AMZN,GOOGL,2.19,-4.52,2,False,False,up
2025Q3,GS,AMZN,0.83,2.19,14,False,False,up
2025Q3,HD,AMZN,-2.72,2.19,13,True,True,down
2025Q3,INTC,AMZN,-2.09,2.19,18,False,False,down
2025Q3,ISRG,AMZN,-2.35,2.19,1,False,False,down
2025Q3,JNJ,AMZN,6.66,2.19,19,False,False,up
2025Q3,JPM,AMZN,-1.9,2.19,15,False,False,down
2025Q3,LLY,AMZN,-3.43,2.19,17,False,False,down
2025Q3,MA,AMZN,0.25,2.19,2,False,False,up
2025Q3,AMZN,META,2.19,2.62,1,False,False,up
2025Q3,MRK,AMZN,-6.43,2.19,12,False,False,down
2025Q3,MS,AMZN,-0.21,2.19,13,False,False,down
2025Q3,AMZN,MSFT,2.19,-1.13,2,False,False,up
2025Q3,NOW,AMZN,-3.56,2.19,2,False,False,down
2025Q3,NVDA,AMZN,-1.22,2.19,1,False,False,down
2025Q3,PANW,AMZN,4.39,2.19,15,False,False,up
2025Q3,PEP,AMZN,2.77,2.19,16,True,True,up
2025Q3,PG,AMZN,1.38,2.19,3,True,True,up
2025Q3,AMZN,RTX,2.19,3.21,2,False,False,up
2025Q3,TMO,AMZN,-2.02,2.19,9,False,False,down
2025Q3,TSLA,AMZN,5.47,2.19,15,True,False,up
2025Q3,UAL,AMZN,-1.96,2.19,20,False,False,down
2025Q3,UBER,AMZN,-1.75,2.19,15,False,False,down
2025Q3,UNH,AMZN,-4.36,2.19,16,False,False,down
2025Q3,V,AMZN,-3.5,2.19,11,False,False,down
2025Q3,WFC,AMZN,-1.67,2.19,4,False,False,down
2025Q3,AXP,AVGO,-2.16,1.47,7,False,False,down
2025Q3,BA,AVGO,-0.05,1.47,6,False,False,down
2025Q3,BLK,AVGO,-0.29,1.47,1,False,False,down
2025Q3,C,AVGO,4.56,1.47,9,False,False,up
2025Q3,CAT,AVGO,-0.3,1.47,2,False,False,down
2025Q3,COST,AVGO,-3.74,1.47,8,False,False,down
2025Q3,CRM,AVGO,-0.32,1.47,1,True,False,down
2025Q3,DAL,AVGO,-2.01,1.47,1,False,False,down
2025Q3,AVGO,GOOGL,1.47,-4.52,2,True,False,up
2025Q3,GS,AVGO,0.83,1.47,14,False,False,up
2025Q3,HD,AVGO,-2.72,1.47,13,False,False,down
2025Q3,INTC,AVGO,-2.09,1.47,18,True,True,down
2025Q3,ISRG,AVGO,-2.35,1.47,1,False,False,down
2025Q3,JNJ,AVGO,6.66,1.47,19,False,False,up
2025Q3,JPM,AVGO,-1.9,1.47,15,False,False,down
2025Q3,LLY,AVGO,-3.43,1.47,17,False,False,down
2025Q3,MA,AVGO,0.25,1.47,2,False,False,up
2025Q3,AVGO,META,1.47,2.62,1,True,False,up
2025Q3,MRK,AVGO,-6.43,1.47,12,False,False,down
2025Q3,MS,AVGO,-0.21,1.47,13,False,False,down
2025Q3,AVGO,MSFT,1.47,-1.13,2,True,False,up
2025Q3,NOW,AVGO,-3.56,1.47,2,True,False,down
2025Q3,NVDA,AVGO,-1.22,1.47,1,True,True,down
2025Q3,PANW,AVGO,4.39,1.47,15,True,False,up
2025Q3,PEP,AVGO,2.77,1.47,16,False,False,up
2025Q3,PG,AVGO,1.38,1.47,3,False,False,up
2025Q3,AVGO,RTX,1.47,3.21,2,False,False,up
2025Q3,TMO,AVGO,-2.02,1.47,9,False,False,down
2025Q3,TSLA,AVGO,5.47,1.47,15,False,False,up
2025Q3,UAL,AVGO,-1.96,1.47,20,False,False,down
2025Q3,UBER,AVGO,-1.75,1.47,15,True,False,down
2025Q3,UNH,AVGO,-4.36,1.47,16,False,False,down
2025Q3,V,AVGO,-3.5,1.47,11,False,False,down
2025Q3,WFC,AVGO,-1.67,1.47,4,False,False,down
2025Q3,AXP,BA,-2.16,-0.05,1,False,False,down
2025Q3,AXP,BLK,-2.16,-0.29,6,True,False,down
2025Q3,C,AXP,4.56,-2.16,2,True,True,up
2025Q3,AXP,CAT,-2.16,-0.3,5,False,False,down
2025Q3,COST,AXP,-3.74,-2.16,1,False,False,down
2025Q3,AXP,CRM,-2.16,-0.32,6,False,False,down
2025Q3,AXP,DAL,-2.16,-2.01,6,False,False,down
2025Q3,AXP,GOOGL,-2.16,-4.52,9,False,False,down
2025Q3,GS,AXP,0.83,-2.16,7,True,True,up
2025Q3,HD,AXP,-2.72,-2.16,6,False,False,down
2025Q3,INTC,AXP,-2.09,-2.16,11,False,False,down
2025Q3,AXP,ISRG,-2.16,-2.35,6,False,False,down
2025Q3,JNJ,AXP,6.66,-2.16,12,False,False,up
2025Q3,JPM,AXP,-1.9,-2.16,8,True,True,down
2025Q3,LLY,AXP,-3.43,-2.16,10,False,False,down
2025Q3,AXP,MA,-2.16,0.25,5,True,False,down
2025Q3,AXP,META,-2.16,2.62,8,False,False,down
2025Q3,MRK,AXP,-6.43,-2.16,5,False,False,down
2025Q3,MS,AXP,-0.21,-2.16,6,True,True,down
2025Q3,AXP,MSFT,-2.16,-1.13,9,False,False,down
2025Q3,AXP,NOW,-2.16,-3.56,5,False,False,down
2025Q3,AXP,NVDA,-2.16,-1.22,6,False,False,down
2025Q3,PANW,AXP,4.39,-2.16,8,False,False,up
2025Q3,PEP,AXP,2.77,-2.16,9,False,False,up
2025Q3,AXP,PG,-2.16,1.38,4,False,False,down
2025Q3,AXP,RTX,-2.16,3.21,9,False,False,down
2025Q3,TMO,AXP,-2.02,-2.16,2,False,False,down
2025Q3,TSLA,AXP,5.47,-2.16,8,False,False,up
2025Q3,UAL,AXP,-1.96,-2.16,13,False,False,down
2025Q3,UBER,AXP,-1.75,-2.16,8,False,False,down
2025Q3,UNH,AXP,-4.36,-2.16,9,False,False,down
2025Q3,V,AXP,-3.5,-2.16,4,True,False,down
2025Q3,AXP,WFC,-2.16,-1.67,3,True,True,down
2025Q3,BA,BLK,-0.05,-0.29,5,False,False,down
2025Q3,C,BA,4.56,-0.05,3,False,False,up
2025Q3,BA,CAT,-0.05,-0.3,4,True,False,down
2025Q3,COST,BA,-3.74,-0.05,2,False,False,down
2025Q3,BA,CRM,-0.05,-0.32,5,False,False,down
2025Q3,BA,DAL,-0.05,-2.01,5,True,False,down
2025Q3,BA,GOOGL,-0.05,-4.52,8,False,False,down
2025Q3,GS,BA,0.83,-0.05,8,False,False,up
2025Q3,HD,BA,-2.72,-0.05,7,False,False,down
2025Q3,INTC,BA,-2.09,-0.05,12,False,False,down
2025Q3,BA,ISRG,-0.05,-2.35,5,False,False,down
2025Q3,JNJ,BA,6.66,-0.05,13,False,False,up
2025Q3,JPM,BA,-1.9,-0.05,9,False,False,down
2025Q3,LLY,BA,-3.43,-0.05,11,False,False,down
2025Q3,BA,MA,-0.05,0.25,4,False,False,down
2025Q3,BA,META,-0.05,2.62,7,False,False,down
